tipo_alojamiento,comunidad,residencia,tipo_metrica,periodo,total
Hotelera,Canarias,Total,Viajero,2020-12-01,171890.0
Hotelera,Canarias,Total,Viajero,2020-11-01,143113.0
Hotelera,Canarias,Total,Viajero,2020-10-01,186163.0
Hotelera,Canarias,Total,Viajero,2020-09-01,212215.0
Hotelera,Canarias,Total,Viajero,2020-08-01,361641.0
Hotelera,Canarias,Total,Viajero,2020-07-01,201353.0
Hotelera,Canarias,Total,Viajero,2020-06-01,12356.0
Hotelera,Canarias,Total,Viajero,2020-05-01,1247.0
Hotelera,Canarias,Total,Viajero,2020-04-01,0.0
Hotelera,Canarias,Total,Viajero,2020-03-01,342527.0
Hotelera,Cantabria,Total,Viajero,2026-01-01,43223.0
Hotelera,Cantabria,Total,Viajero,2025-12-01,66481.0
Hotelera,Cantabria,Total,Viajero,2025-11-01,72776.0
Hotelera,Cantabria,Total,Viajero,2025-10-01,110168.0
Hotelera,Cantabria,Total,Viajero,2025-09-01,148285.0
Hotelera,Cantabria,Total,Viajero,2025-08-01,208069.0
Hotelera,Cantabria,Total,Viajero,2025-07-01,194903.0
Hotelera,Cantabria,Total,Viajero,2025-06-01,153262.0
Hotelera,Cantabria,Total,Viajero,2025-05-01,138283.0
Hotelera,Cantabria,Total,Viajero,2025-04-01,114466.0
Hotelera,Cantabria,Total,Viajero,2025-03-01,70391.0
Hotelera,Cantabria,Total,Viajero,2025-02-01,53062.0
Hotelera,Cantabria,Total,Viajero,2025-01-01,44098.0
Hotelera,Cantabria,Total,Viajero,2024-12-01,56621.0
Hotelera,Cantabria,Total,Viajero,2024-11-01,71688.0
Hotelera,Cantabria,Total,Viajero,2024-10-01,105729.0
Hotelera,Cantabria,Total,Viajero,2024-09-01,150890.0
Hotelera,Cantabria,Total,Viajero,2024-08-01,217436.0
Hotelera,Cantabria,Total,Viajero,2024-07-01,190406.0
Hotelera,Cantabria,Total,Viajero,2024-06-01,139222.0
Hotelera,Cantabria,Total,Viajero,2024-05-01,137072.0
Hotelera,Cantabria,Total,Viajero,2024-04-01,110703.0
Hotelera,Cantabria,Total,Viajero,2024-03-01,103066.0
Hotelera,Cantabria,Total,Viajero,2024-02-01,52813.0
Hotelera,Cantabria,Total,Viajero,2024-01-01,46178.0
Hotelera,Cantabria,Total,Viajero,2023-12-01,57858.0
Hotelera,Cantabria,Total,Viajero,2023-11-01,64683.0
Hotelera,Cantabria,Total,Viajero,2023-10-01,116008.0
Hotelera,Cantabria,Total,Viajero,2023-09-01,157393.0
Hotelera,Cantabria,Total,Viajero,2023-08-01,212156.0
Hotelera,Cantabria,Total,Viajero,2023-07-01,200518.0
Hotelera,Cantabria,Total,Viajero,2023-06-01,149244.0
Hotelera,Cantabria,Total,Viajero,2023-05-01,114853.0
Hotelera,Cantabria,Total,Viajero,2023-04-01,126703.0
Hotelera,Cantabria,Total,Viajero,2023-03-01,72470.0
Hotelera,Cantabria,Total,Viajero,2023-02-01,51022.0
Hotelera,Cantabria,Total,Viajero,2023-01-01,39213.0
Hotelera,Cantabria,Total,Viajero,2022-12-01,53052.0
Hotelera,Cantabria,Total,Viajero,2022-11-01,60187.0
Hotelera,Cantabria,Total,Viajero,2022-10-01,112156.0
Hotelera,Cantabria,Total,Viajero,2022-09-01,158906.0
Hotelera,Cantabria,Total,Viajero,2022-08-01,208609.0
Hotelera,Cantabria,Total,Viajero,2022-07-01,194172.0
Hotelera,Cantabria,Total,Viajero,2022-06-01,129994.0
Hotelera,Cantabria,Total,Viajero,2022-05-01,117219.0
Hotelera,Cantabria,Total,Viajero,2022-04-01,107459.0
Hotelera,Cantabria,Total,Viajero,2022-03-01,62412.0
Hotelera,Cantabria,Total,Viajero,2022-02-01,52062.0
Hotelera,Cantabria,Total,Viajero,2022-01-01,35716.0
Hotelera,Cantabria,Total,Viajero,2021-12-01,43377.0
Hotelera,Cantabria,Total,Viajero,2021-11-01,54137.0
Hotelera,Cantabria,Total,Viajero,2021-10-01,103960.0
Hotelera,Cantabria,Total,Viajero,2021-09-01,142474.0
Hotelera,Cantabria,Total,Viajero,2021-08-01,198935.0
Hotelera,Cantabria,Total,Viajero,2021-07-01,161722.0
Hotelera,Cantabria,Total,Viajero,2021-06-01,94305.0
Hotelera,Cantabria,Total,Viajero,2021-05-01,40479.0
Hotelera,Cantabria,Total,Viajero,2021-04-01,17641.0
Hotelera,Cantabria,Total,Viajero,2021-03-01,18049.0
Hotelera,Cantabria,Total,Viajero,2021-02-01,17753.0
Hotelera,Cantabria,Total,Viajero,2021-01-01,14977.0
Hotelera,Cantabria,Total,Viajero,2020-12-01,11124.0
Hotelera,Cantabria,Total,Viajero,2020-11-01,9397.0
Hotelera,Cantabria,Total,Viajero,2020-10-01,47117.0
Hotelera,Cantabria,Total,Viajero,2020-09-01,87867.0
Hotelera,Cantabria,Total,Viajero,2020-08-01,184907.0
Hotelera,Cantabria,Total,Viajero,2020-07-01,143132.0
Hotelera,Cantabria,Total,Viajero,2020-06-01,18267.0
Hotelera,Cantabria,Total,Viajero,2020-05-01,867.0
Hotelera,Cantabria,Total,Viajero,2020-04-01,0.0
Hotelera,Cantabria,Total,Viajero,2020-03-01,27633.0
Hotelera,Castilla y León,Total,Viajero,2026-01-01,256409.0
Hotelera,Castilla y León,Total,Viajero,2025-12-01,342508.0
Hotelera,Castilla y León,Total,Viajero,2025-11-01,373792.0
Hotelera,Castilla y León,Total,Viajero,2025-10-01,504279.0
Hotelera,Castilla y León,Total,Viajero,2025-09-01,534987.0
Hotelera,Castilla y León,Total,Viajero,2025-08-01,651830.0
Hotelera,Castilla y León,Total,Viajero,2025-07-01,539577.0
Hotelera,Castilla y León,Total,Viajero,2025-06-01,495714.0
Hotelera,Castilla y León,Total,Viajero,2025-05-01,519817.0
Hotelera,Castilla y León,Total,Viajero,2025-04-01,463460.0
Hotelera,Castilla y León,Total,Viajero,2025-03-01,351877.0
Hotelera,Castilla y León,Total,Viajero,2025-02-01,296294.0
Hotelera,Castilla y León,Total,Viajero,2025-01-01,258037.0
Hotelera,Castilla y León,Total,Viajero,2024-12-01,324533.0
Hotelera,Castilla y León,Total,Viajero,2024-11-01,375559.0
Hotelera,Castilla y León,Total,Viajero,2024-10-01,492835.0
Hotelera,Castilla y León,Total,Viajero,2024-09-01,526727.0
Hotelera,Castilla y León,Total,Viajero,2024-08-01,645963.0
Hotelera,Castilla y León,Total,Viajero,2024-07-01,531290.0
Hotelera,Castilla y León,Total,Viajero,2024-06-01,487902.0
Hotelera,Castilla y León,Total,Viajero,2024-05-01,501972.0
Hotelera,Castilla y León,Total,Viajero,2024-04-01,415320.0
Hotelera,Castilla y León,Total,Viajero,2024-03-01,386692.0
Hotelera,Castilla y León,Total,Viajero,2024-02-01,289214.0
Hotelera,Castilla y León,Total,Viajero,2024-01-01,243691.0
Hotelera,Castilla y León,Total,Viajero,2023-12-01,324480.0
Hotelera,Castilla y León,Total,Viajero,2023-11-01,342890.0
Hotelera,Castilla y León,Total,Viajero,2023-10-01,475645.0
Hotelera,Castilla y León,Total,Viajero,2023-09-01,524782.0
Hotelera,Castilla y León,Total,Viajero,2023-08-01,651036.0
Hotelera,Castilla y León,Total,Viajero,2023-07-01,527308.0
Hotelera,Castilla y León,Total,Viajero,2023-06-01,451027.0
Hotelera,Castilla y León,Total,Viajero,2023-05-01,446325.0
Hotelera,Castilla y León,Total,Viajero,2023-04-01,479360.0
Hotelera,Castilla y León,Total,Viajero,2023-03-01,350786.0
Hotelera,Castilla y León,Total,Viajero,2023-02-01,277559.0
Hotelera,Castilla y León,Total,Viajero,2023-01-01,228087.0
Hotelera,Castilla y León,Total,Viajero,2022-12-01,287372.0
Hotelera,Castilla y León,Total,Viajero,2022-11-01,318776.0
Hotelera,Castilla y León,Total,Viajero,2022-10-01,466175.0
Hotelera,Castilla y León,Total,Viajero,2022-09-01,503684.0
Hotelera,Castilla y León,Total,Viajero,2022-08-01,634835.0
Hotelera,Castilla y León,Total,Viajero,2022-07-01,515853.0
Hotelera,Castilla y León,Total,Viajero,2022-06-01,445472.0
Hotelera,Castilla y León,Total,Viajero,2022-05-01,424792.0
Hotelera,Castilla y León,Total,Viajero,2022-04-01,414020.0
Hotelera,Castilla y León,Total,Viajero,2022-03-01,291612.0
Hotelera,Castilla y León,Total,Viajero,2022-02-01,259939.0
Hotelera,Castilla y León,Total,Viajero,2022-01-01,192087.0
Hotelera,Castilla y León,Total,Viajero,2021-12-01,250225.0
Hotelera,Castilla y León,Total,Viajero,2021-11-01,302223.0
Hotelera,Castilla y León,Total,Viajero,2021-10-01,442155.0
Hotelera,Castilla y León,Total,Viajero,2021-09-01,425404.0
Hotelera,Castilla y León,Total,Viajero,2021-08-01,576006.0
Hotelera,Castilla y León,Total,Viajero,2021-07-01,407641.0
Hotelera,Castilla y León,Total,Viajero,2021-06-01,268861.0
Hotelera,Castilla y León,Total,Viajero,2021-05-01,176250.0
Hotelera,Castilla y León,Total,Viajero,2021-04-01,100349.0
Hotelera,Castilla y León,Total,Viajero,2021-03-01,94063.0
Hotelera,Castilla y León,Total,Viajero,2021-02-01,57808.0
Hotelera,Castilla y León,Total,Viajero,2021-01-01,49935.0
Hotelera,Castilla y León,Total,Viajero,2020-12-01,66232.0
Hotelera,Castilla y León,Total,Viajero,2020-11-01,62126.0
Hotelera,Castilla y León,Total,Viajero,2020-10-01,146487.0
Hotelera,Castilla y León,Total,Viajero,2020-09-01,204926.0
Hotelera,Castilla y León,Total,Viajero,2020-08-01,336759.0
Hotelera,Castilla y León,Total,Viajero,2020-07-01,242023.0
Hotelera,Castilla y León,Total,Viajero,2020-06-01,49536.0
Hotelera,Castilla y León,Total,Viajero,2020-05-01,3012.0
Hotelera,Castilla y León,Total,Viajero,2020-04-01,0.0
Hotelera,Castilla y León,Total,Viajero,2020-03-01,114710.0
Hotelera,Castilla - La Mancha,Total,Viajero,2026-01-01,127365.0
Hotelera,Castilla - La Mancha,Total,Viajero,2025-12-01,173407.0
Hotelera,Castilla - La Mancha,Total,Viajero,2025-11-01,186114.0
Hotelera,Castilla - La Mancha,Total,Viajero,2025-10-01,246456.0
Hotelera,Castilla - La Mancha,Total,Viajero,2025-09-01,242663.0
Hotelera,Castilla - La Mancha,Total,Viajero,2025-08-01,230418.0
Hotelera,Castilla - La Mancha,Total,Viajero,2025-07-01,207407.0
Hotelera,Castilla - La Mancha,Total,Viajero,2025-06-01,228260.0
Hotelera,Castilla - La Mancha,Total,Viajero,2025-05-01,240303.0
Hotelera,Castilla - La Mancha,Total,Viajero,2025-04-01,228894.0
Hotelera,Castilla - La Mancha,Total,Viajero,2025-03-01,166675.0
Hotelera,Castilla - La Mancha,Total,Viajero,2025-02-01,150654.0
Hotelera,Castilla - La Mancha,Total,Viajero,2025-01-01,123899.0
Hotelera,Castilla - La Mancha,Total,Viajero,2024-12-01,158345.0
Hotelera,Castilla - La Mancha,Total,Viajero,2024-11-01,183414.0
Hotelera,Castilla - La Mancha,Total,Viajero,2024-10-01,240591.0
Hotelera,Castilla - La Mancha,Total,Viajero,2024-09-01,217829.0
Hotelera,Castilla - La Mancha,Total,Viajero,2024-08-01,218211.0
Hotelera,Castilla - La Mancha,Total,Viajero,2024-07-01,202259.0
Hotelera,Castilla - La Mancha,Total,Viajero,2024-06-01,212962.0
Hotelera,Castilla - La Mancha,Total,Viajero,2024-05-01,234897.0
Hotelera,Castilla - La Mancha,Total,Viajero,2024-04-01,206068.0
Hotelera,Castilla - La Mancha,Total,Viajero,2024-03-01,182088.0
Hotelera,Castilla - La Mancha,Total,Viajero,2024-02-01,142708.0
Hotelera,Castilla - La Mancha,Total,Viajero,2024-01-01,121535.0
Hotelera,Castilla - La Mancha,Total,Viajero,2023-12-01,162581.0
Hotelera,Castilla - La Mancha,Total,Viajero,2023-11-01,168399.0
Hotelera,Castilla - La Mancha,Total,Viajero,2023-10-01,220587.0
Hotelera,Castilla - La Mancha,Total,Viajero,2023-09-01,220146.0
Hotelera,Castilla - La Mancha,Total,Viajero,2023-08-01,213872.0
Hotelera,Castilla - La Mancha,Total,Viajero,2023-07-01,195984.0
Hotelera,Castilla - La Mancha,Total,Viajero,2023-06-01,205844.0
Hotelera,Castilla - La Mancha,Total,Viajero,2023-05-01,198851.0
Hotelera,Castilla - La Mancha,Total,Viajero,2023-04-01,216441.0
Hotelera,Castilla - La Mancha,Total,Viajero,2023-03-01,171094.0
Hotelera,Castilla - La Mancha,Total,Viajero,2023-02-01,140257.0
Hotelera,Castilla - La Mancha,Total,Viajero,2023-01-01,124348.0
Hotelera,Castilla - La Mancha,Total,Viajero,2022-12-01,150154.0
Hotelera,Castilla - La Mancha,Total,Viajero,2022-11-01,168171.0
Hotelera,Castilla - La Mancha,Total,Viajero,2022-10-01,215864.0
Hotelera,Castilla - La Mancha,Total,Viajero,2022-09-01,213385.0
Hotelera,Castilla - La Mancha,Total,Viajero,2022-08-01,221058.0
Hotelera,Castilla - La Mancha,Total,Viajero,2022-07-01,206108.0
Hotelera,Castilla - La Mancha,Total,Viajero,2022-06-01,200261.0
Hotelera,Castilla - La Mancha,Total,Viajero,2022-05-01,200450.0
Hotelera,Castilla - La Mancha,Total,Viajero,2022-04-01,205134.0
Hotelera,Castilla - La Mancha,Total,Viajero,2022-03-01,146796.0
Hotelera,Castilla - La Mancha,Total,Viajero,2022-02-01,136934.0
Hotelera,Castilla - La Mancha,Total,Viajero,2022-01-01,104881.0
Hotelera,Castilla - La Mancha,Total,Viajero,2021-12-01,137761.0
Hotelera,Castilla - La Mancha,Total,Viajero,2021-11-01,154226.0
Hotelera,Castilla - La Mancha,Total,Viajero,2021-10-01,203114.0
Hotelera,Castilla - La Mancha,Total,Viajero,2021-09-01,181938.0
Hotelera,Castilla - La Mancha,Total,Viajero,2021-08-01,214857.0
Hotelera,Castilla - La Mancha,Total,Viajero,2021-07-01,173478.0
Hotelera,Castilla - La Mancha,Total,Viajero,2021-06-01,143038.0
Hotelera,Castilla - La Mancha,Total,Viajero,2021-05-01,108777.0
Hotelera,Castilla - La Mancha,Total,Viajero,2021-04-01,71842.0
Hotelera,Castilla - La Mancha,Total,Viajero,2021-03-01,66417.0
Hotelera,Castilla - La Mancha,Total,Viajero,2021-02-01,43803.0
Hotelera,Castilla - La Mancha,Total,Viajero,2021-01-01,34186.0
Hotelera,Castilla - La Mancha,Total,Viajero,2020-12-01,48102.0
Hotelera,Castilla - La Mancha,Total,Viajero,2020-11-01,47687.0
Hotelera,Castilla - La Mancha,Total,Viajero,2020-10-01,89089.0
Hotelera,Castilla - La Mancha,Total,Viajero,2020-09-01,98651.0
Hotelera,Castilla - La Mancha,Total,Viajero,2020-08-01,132565.0
Hotelera,Castilla - La Mancha,Total,Viajero,2020-07-01,104837.0
Hotelera,Castilla - La Mancha,Total,Viajero,2020-06-01,31666.0
Hotelera,Castilla - La Mancha,Total,Viajero,2020-05-01,5322.0
Hotelera,Castilla - La Mancha,Total,Viajero,2020-04-01,0.0
Hotelera,Castilla - La Mancha,Total,Viajero,2020-03-01,66917.0
Hotelera,Cataluña,Total,Viajero,2026-01-01,1162644.0
Hotelera,Cataluña,Total,Viajero,2025-12-01,1269823.0
Hotelera,Cataluña,Total,Viajero,2025-11-01,1313990.0
Hotelera,Cataluña,Total,Viajero,2025-10-01,2094477.0
Hotelera,Cataluña,Total,Viajero,2025-09-01,2232441.0
Hotelera,Cataluña,Total,Viajero,2025-08-01,2723647.0
Hotelera,Cataluña,Total,Viajero,2025-07-01,2615520.0
Hotelera,Cataluña,Total,Viajero,2025-06-01,2455692.0
Hotelera,Cataluña,Total,Viajero,2025-05-01,2273037.0
Hotelera,Cataluña,Total,Viajero,2025-04-01,1969774.0
Hotelera,Cataluña,Total,Viajero,2025-03-01,1401065.0
Hotelera,Cataluña,Total,Viajero,2025-02-01,1169902.0
Hotelera,Cataluña,Total,Viajero,2025-01-01,1066598.0
Hotelera,Cataluña,Total,Viajero,2024-12-01,1162859.0
Hotelera,Cataluña,Total,Viajero,2024-11-01,1250229.0
Hotelera,Cataluña,Total,Viajero,2024-10-01,1936191.0
Hotelera,Cataluña,Total,Viajero,2024-09-01,2149212.0
Hotelera,Cataluña,Total,Viajero,2024-08-01,2645423.0
Hotelera,Cataluña,Total,Viajero,2024-07-01,2531716.0
Hotelera,Cataluña,Total,Viajero,2024-06-01,2317946.0
Hotelera,Cataluña,Total,Viajero,2024-05-01,2230192.0
Hotelera,Cataluña,Total,Viajero,2024-04-01,1710107.0
Hotelera,Cataluña,Total,Viajero,2024-03-01,1517111.0
Hotelera,Cataluña,Total,Viajero,2024-02-01,1136047.0
Hotelera,Cataluña,Total,Viajero,2024-01-01,1008841.0
Hotelera,Cataluña,Total,Viajero,2023-12-01,1155556.0
Hotelera,Cataluña,Total,Viajero,2023-11-01,1199295.0
Hotelera,Cataluña,Total,Viajero,2023-10-01,1940523.0
Hotelera,Cataluña,Total,Viajero,2023-09-01,2194081.0
Hotelera,Cataluña,Total,Viajero,2023-08-01,2595231.0
Hotelera,Cataluña,Total,Viajero,2023-07-01,2563852.0
Hotelera,Cataluña,Total,Viajero,2023-06-01,2292329.0
Hotelera,Cataluña,Total,Viajero,2023-05-01,2084531.0
Hotelera,Cataluña,Total,Viajero,2023-04-01,1880203.0
Hotelera,Cataluña,Total,Viajero,2023-03-01,1288220.0
Hotelera,Cataluña,Total,Viajero,2023-02-01,1051913.0
Hotelera,Cataluña,Total,Viajero,2023-01-01,961361.0
Hotelera,Cataluña,Total,Viajero,2022-12-01,1085088.0
Hotelera,Cataluña,Total,Viajero,2022-11-01,1082030.0
Hotelera,Cataluña,Total,Viajero,2022-10-01,1819727.0
Hotelera,Cataluña,Total,Viajero,2022-09-01,2025216.0
Hotelera,Cataluña,Total,Viajero,2022-08-01,2497068.0
Hotelera,Cataluña,Total,Viajero,2022-07-01,2446021.0
Hotelera,Cataluña,Total,Viajero,2022-06-01,2157781.0
Hotelera,Cataluña,Total,Viajero,2022-05-01,1851605.0
Hotelera,Cataluña,Total,Viajero,2022-04-01,1599940.0
Hotelera,Cataluña,Total,Viajero,2022-03-01,1018702.0
Hotelera,Cataluña,Total,Viajero,2022-02-01,863558.0
Hotelera,Cataluña,Total,Viajero,2022-01-01,649122.0
Hotelera,Cataluña,Total,Viajero,2021-12-01,841910.0
Hotelera,Cataluña,Total,Viajero,2021-11-01,834732.0
Hotelera,Cataluña,Total,Viajero,2021-10-01,1311261.0
Hotelera,Cataluña,Total,Viajero,2021-09-01,1305876.0
Hotelera,Cataluña,Total,Viajero,2021-08-01,1904001.0
Hotelera,Cataluña,Total,Viajero,2021-07-01,1487801.0
Hotelera,Cataluña,Total,Viajero,2021-06-01,994986.0
Hotelera,Cataluña,Total,Viajero,2021-05-01,577768.0
Hotelera,Cataluña,Total,Viajero,2021-04-01,309920.0
Hotelera,Cataluña,Total,Viajero,2021-03-01,296395.0
Hotelera,Cataluña,Total,Viajero,2021-02-01,191853.0
Hotelera,Cataluña,Total,Viajero,2021-01-01,181552.0
Hotelera,Cataluña,Total,Viajero,2020-12-01,220589.0
Hotelera,Cataluña,Total,Viajero,2020-11-01,144031.0
Hotelera,Cataluña,Total,Viajero,2020-10-01,333386.0
Hotelera,Cataluña,Total,Viajero,2020-09-01,627692.0
Hotelera,Cataluña,Total,Viajero,2020-08-01,1085954.0
Hotelera,Cataluña,Total,Viajero,2020-07-01,758997.0
Hotelera,Cataluña,Total,Viajero,2020-06-01,156464.0
Hotelera,Cataluña,Total,Viajero,2020-05-01,10562.0
Hotelera,Cataluña,Total,Viajero,2020-04-01,0.0
Hotelera,Cataluña,Total,Viajero,2020-03-01,438706.0
Hotelera,Comunitat Valenciana,Total,Viajero,2026-01-01,489756.0
Hotelera,Comunitat Valenciana,Total,Viajero,2025-12-01,591551.0
Hotelera,Comunitat Valenciana,Total,Viajero,2025-11-01,703189.0
Hotelera,Comunitat Valenciana,Total,Viajero,2025-10-01,883558.0
Hotelera,Comunitat Valenciana,Total,Viajero,2025-09-01,942618.0
Hotelera,Comunitat Valenciana,Total,Viajero,2025-08-01,1178892.0
Hotelera,Comunitat Valenciana,Total,Viajero,2025-07-01,1078879.0
Hotelera,Comunitat Valenciana,Total,Viajero,2025-06-01,1013870.0
Hotelera,Comunitat Valenciana,Total,Viajero,2025-05-01,935552.0
Hotelera,Comunitat Valenciana,Total,Viajero,2025-04-01,893836.0
Hotelera,Comunitat Valenciana,Total,Viajero,2025-03-01,729216.0
Hotelera,Comunitat Valenciana,Total,Viajero,2025-02-01,597413.0
Hotelera,Comunitat Valenciana,Total,Viajero,2025-01-01,491421.0
Hotelera,Comunitat Valenciana,Total,Viajero,2024-12-01,541561.0
Hotelera,Comunitat Valenciana,Total,Viajero,2024-11-01,586649.0
Hotelera,Comunitat Valenciana,Total,Viajero,2024-10-01,839583.0
Hotelera,Comunitat Valenciana,Total,Viajero,2024-09-01,917581.0
Hotelera,Comunitat Valenciana,Total,Viajero,2024-08-01,1151290.0
Hotelera,Comunitat Valenciana,Total,Viajero,2024-07-01,1052470.0
Hotelera,Comunitat Valenciana,Total,Viajero,2024-06-01,978865.0
Hotelera,Comunitat Valenciana,Total,Viajero,2024-05-01,937531.0
Hotelera,Comunitat Valenciana,Total,Viajero,2024-04-01,815492.0
Hotelera,Comunitat Valenciana,Total,Viajero,2024-03-01,805189.0
Hotelera,Comunitat Valenciana,Total,Viajero,2024-02-01,607126.0
Hotelera,Comunitat Valenciana,Total,Viajero,2024-01-01,490786.0
Hotelera,Comunitat Valenciana,Total,Viajero,2023-12-01,572085.0
Hotelera,Comunitat Valenciana,Total,Viajero,2023-11-01,615500.0
Hotelera,Comunitat Valenciana,Total,Viajero,2023-10-01,822455.0
Hotelera,Comunitat Valenciana,Total,Viajero,2023-09-01,874956.0
Hotelera,Comunitat Valenciana,Total,Viajero,2023-08-01,1092043.0
Hotelera,Comunitat Valenciana,Total,Viajero,2023-07-01,1041168.0
Hotelera,Comunitat Valenciana,Total,Viajero,2023-06-01,950024.0
Hotelera,Comunitat Valenciana,Total,Viajero,2023-05-01,831185.0
Hotelera,Comunitat Valenciana,Total,Viajero,2023-04-01,903805.0
Hotelera,Comunitat Valenciana,Total,Viajero,2023-03-01,719624.0
Hotelera,Comunitat Valenciana,Total,Viajero,2023-02-01,538245.0
Hotelera,Comunitat Valenciana,Total,Viajero,2023-01-01,464858.0
Hotelera,Comunitat Valenciana,Total,Viajero,2022-12-01,527910.0
Hotelera,Comunitat Valenciana,Total,Viajero,2022-11-01,590924.0
Hotelera,Comunitat Valenciana,Total,Viajero,2022-10-01,767448.0
Hotelera,Comunitat Valenciana,Total,Viajero,2022-09-01,869023.0
Hotelera,Comunitat Valenciana,Total,Viajero,2022-08-01,1102225.0
Hotelera,Comunitat Valenciana,Total,Viajero,2022-07-01,1064780.0
Hotelera,Comunitat Valenciana,Total,Viajero,2022-06-01,922525.0
Hotelera,Comunitat Valenciana,Total,Viajero,2022-05-01,833402.0
Hotelera,Comunitat Valenciana,Total,Viajero,2022-04-01,808646.0
Hotelera,Comunitat Valenciana,Total,Viajero,2022-03-01,563532.0
Hotelera,Comunitat Valenciana,Total,Viajero,2022-02-01,457434.0
Hotelera,Comunitat Valenciana,Total,Viajero,2022-01-01,299879.0
Hotelera,Comunitat Valenciana,Total,Viajero,2021-12-01,410195.0
Hotelera,Comunitat Valenciana,Total,Viajero,2021-11-01,473019.0
Hotelera,Comunitat Valenciana,Total,Viajero,2021-10-01,692180.0
Hotelera,Comunitat Valenciana,Total,Viajero,2021-09-01,728706.0
Hotelera,Comunitat Valenciana,Total,Viajero,2021-08-01,1024687.0
Hotelera,Comunitat Valenciana,Total,Viajero,2021-07-01,870986.0
Hotelera,Comunitat Valenciana,Total,Viajero,2021-06-01,605531.0
Hotelera,Comunitat Valenciana,Total,Viajero,2021-05-01,355711.0
Hotelera,Comunitat Valenciana,Total,Viajero,2021-04-01,208061.0
Hotelera,Comunitat Valenciana,Total,Viajero,2021-03-01,162080.0
Hotelera,Comunitat Valenciana,Total,Viajero,2021-02-01,88762.0
Hotelera,Comunitat Valenciana,Total,Viajero,2021-01-01,94148.0
Hotelera,Comunitat Valenciana,Total,Viajero,2020-12-01,154733.0
Hotelera,Comunitat Valenciana,Total,Viajero,2020-11-01,146459.0
Hotelera,Comunitat Valenciana,Total,Viajero,2020-10-01,275836.0
Hotelera,Comunitat Valenciana,Total,Viajero,2020-09-01,346087.0
